Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,CoinName,class
CDN,Scrypt,PoW,99843408.3158479,100000000 ,-0.16662232533127058,-1.1206027979870792,-0.03523836123892194,Canada eCoin,3.0
ZOI,Lyra2RE,PoW,18545757.5,21000000,-0.1545795177115272,-2.27336996387831,0.42722914533301104,Zoin,3.0
HONEY,Blake2S,PoW/PoS,,7000000,,,,,
MXT,X13, PoW/PoS,,5000000,,,,,
MUSIC,Ethash,PoW,0.0,454898394,,,,,
VEG,PoS,PoS,,600000000,,,,,
MBIT,Scrypt,PoW,,81000000,,,,,
ZENI,Scrypt,PoS,,1000000000,,,,,
PLANET,Scrypt,PoW/PoS,,1000000,,,,,
DUCK,Scrypt,PoW,,121,,,,,
BNX,X11,PoW,0.0,210000000,,,,,
RNS,Scrypt,PoS,36050365.0,34426423,-0.28555398583192465,0.8166878616182895,-0.22989577515008217,RenosCoin,0.0
DBIX,Dagger-Hashimoto,PoW,2232901.0,2232901,-0.1547145201391466,-2.187744530323537,0.5053438281938764,DubaiCoin,3.0
XVP,X11,PoW/PoS,13162749.0858027,100000000,-0.3999909189583976,1.2253569006975091,-0.5215210031387363,VirtacoinPlus,0.0
BOAT,536,PoW/PoS,,500000000,,,,,
TAJ,Blake2S,PoW/PoS,12184195.9258495,36900000,-0.3938017171456979,1.9331545614719816,-0.7708026407176533,TajCoin,0.0
IMX,X11,PoW/PoS,110630387.850471,110000000,-0.39872847965747865,1.2253835360777061,-0.52155474585078,Impact,0.0
CJC,PoS,PoS,,100000000,,,,,
AMY,Scrypt,PoW,,23333333,,,,,
QBT,SHA-256,PoW/PoS,,300000000,,,,,
EB3,Scrypt,PoW,64096052.0,4000000000,-0.1393798694485814,-1.1227375187492235,-0.035580165123063355,EB3coin,3.0
XVE,PoS,PoS,,50000000,,,,,
APT,Scrypt-n,PoW,,42000000,,,,,
BLAZR,Scrypt,PoW,,294336000,,,,,
UNI,Scrypt,PoS,0.0,112000000,,,,,
ECOC,Scrypt,PoW/PoS,,10733333,,,,,
DARK,SHA-256,PoW/PoS,,12800000,,,,,
DON,Scrypt,PoW,,90000000,,,,,
ATMOS,PoS,PoS,111135836.889,110290030,-0.3405314375731275,1.5775721297533154,0.08675568579743381,Atmos,0.0
HPC,X11,PoW/PoS,21521322.0099142,100000000,-0.39988874187952134,1.2253596516973158,-0.5215238190189321,HappyCoin,0.0
CXT,NIST5,PoW,10123200.0,48252000,-0.19077858749744575,-0.6045410803892411,-0.03417552602507641,Coinonat,3.0
MCRN,PoS,PoS,401421401.0,400000000,-0.3349267651134681,1.5775099665360994,0.08663160750432823,MacronCoin,0.0
RAIN,X11,PoW/PoS,121665451.643876,500000000,-0.3958256405889868,1.225174872424624,-0.5215938480655922,Condensate,0.0
IEC,Scrypt,PoW,,100000000,,,,,
IMS,Scrypt,PoW/PoS,5368934.0,21212121,-0.335756341353142,1.0354406469142494,-0.6264684342588246,Independent Money System,0.0
ARGUS,Scrypt,PoW/PoS,1148324.0,28600000,-0.33575550110473984,1.0354352362399142,-0.6264676826990193,ArgusCoin,0.0
LMC,Scrypt,PoW/PoS,500000.0,1000000000,-0.3288691167100347,1.0349062436427385,-0.6265555993211236,LomoCoin,0.0
BTCS,Scrypt,PoW,0.0,21000000,,,,,
PROC,SHA-256,PoS,100545745.0,75000000000,0.26856579340398024,0.6070079205004477,-0.007174646633253935,ProCurrency,0.0
XGR,X11,PoW/PoS,17171382.0,40000000,-0.40036775405901753,1.2253908808849157,-0.521516909793668,GoldReserve,0.0
BENJI,Scrypt,PoW,20276099.146524,35520400,-0.1680526046104196,-1.1205938861172362,-0.03520570595534804,BenjiRolls,3.0
DUO,Scrypt,PoW,0.0,1000000,,,,,
GRW,Scrypt,PoS,295135466.361878,2000000000,-0.2684366211353899,0.8157031773430901,-0.23016139341787745,GrowthCoin,0.0
ILC,SHA-256,PoW,1317747500.0,2500000000,-0.11342209820931277,-1.2904022327637208,0.19367806869495424,ILCoin,3.0
PZM,SHA-256,PoS,,600000000000000,,,,,
PHR,PoS,PoS,11390225.9742772,30000000,-0.34232059220130917,1.5775830068460073,0.08679657333274374,Phreak,0.0
PUPA,Blake2S,PoW/PoS,,3500000000,,,,,
RICE,X13,PoW/PoS,,10000000,,,,,
XCT,SHA-256,PoW,,210000000,,,,,
DEA,Scrypt,PoW/PoS,21358764.0,105000000,-0.33496621100723684,1.0354002998099827,-0.6264814230637897,Degas Coin,0.0
ZSE,X11,PoW/PoS,0.0,2093500000,,,,,
TAP,X11,PoW/PoS,,5000000000,,,,,
MUU,SHA-256,PoW/PoS ,,4500000000,,,,,
INF8,CryptoNight,PoW,,0,,,,,
HTML5,X15,PoW/PoS,40659020000.0,90000000000,0.8927528524914354,1.8972283266127623,-0.7351521676017357,HTML5 Coin,0.0
SBSC,PoS,PoS,,10000000,,,,,
USC,SHA-256,PoS,10343113.0,200084200,-0.2634137236553786,0.6476953843002002,-0.00035766919312921945,Ultimate Secure Cash,0.0
DUX,Scrypt,PoW/PoS,,1680000000,,,,,
XPS,Scrypt,PoW/PoS,,4666666667,,,,,
EQT,Scrypt,PoW,13673406.4325268,72000000,-0.16787441103302625,-1.120615916797437,-0.03520679139611424,EquiTrader,3.0
MNTC,Scrypt,PoW/PoS,,215000000,,,,,
HAMS,Scrypt,PoW,,20000000,,,,,
QTUM,POS 3.0,PoS,100000000.0,100000000,-0.33472269550453526,1.5147735428116782,0.02186816386694166,QTUM,0.0
NEF,Scrypt,PoW/PoS,,4835000000,,,,,
QRL,CryptoNight-V7,PoW,69036016.8340164,105000000,-0.1420769666268865,-2.273258810907897,0.42286507482667884,Quantum Resistant Ledger,3.0
ESP,536,PoW/PoS,22801882871.0,50000000000,0.5883057674341163,1.9595511466006061,-0.7925778587931894,Espers,0.0
DYN,Argon2d,PoW,19784224.6512734,0,-0.1516865543255076,-2.194101707520273,0.44079398684515875,Dynamic,3.0
NANO,Blake2b,PoW,133248297.0,340282367,-0.027707523866226033,-2.1812670299748094,0.38512409497178435,Nano,3.0
CHAN,Cloverhash,PoW,18407259.0885883,30000000,-0.1515138061827738,-2.1123670132776464,0.32863932256535433,ChanCoin,3.0
DCY,CryptoNight,PoW,1809467143.0,2000000000,0.3386326877203594,-2.286436336152409,0.40829580347463995,Dinastycoin,3.0
DNR,NIST5,PoW/PoS,4171382.0,10000000,-0.358542787643271,1.5515094337603386,-0.6254390988415907,Denarius,0.0
DP,X11,PoW,35138975.0,100000000,-0.23230231846106092,-0.9306675170657205,0.06974064189105256,DigitalPrice,3.0
VUC,NIST5,PoW/PoS,62942075.0,120000000,-0.3570436593059706,1.5514688983241594,-0.6254688781129814,Virta Unique Coin,0.0
BTPL,Skein,PoW/PoS,6804362.0,100000000,-0.4222774384312638,1.889507535915456,-0.7406927017675926,Bitcoin Planet,0.0
UNIFY,Scrypt,PoW,18133195.0,19276800,-0.16819408552932305,-1.1205857492325797,-0.035203510262141996,Unify,3.0
BRIT,X13,PoW/PoS,21268092.0,30000000,-0.2780752164399906,1.816794786858357,-0.6579318851134615,BritCoin,0.0
SOCC,Scrypt,PoW,5167775.0, 75000000,-0.16795709391161462,-1.1206203492402793,-0.03520419816379651,SocialCoin,3.0
OTX,X11,PoW/PoS,0.0,7905634,,,,,
ARC,X11,PoW,26042364.3735553,60000000,-0.23269740916753748,-0.9306487370684596,0.06974733560161961,ArcticCoin,3.0
BOG,SHA-256,PoW,,21212121,,,,,
SAND,X11,PoW,,21000000,,,,,
DAS,X11,PoW,2622886.0,18900000,-0.23327539285818324,-0.9306340722761596,0.06975895427842428,DAS,3.0
LINDA,Scrypt,PoW/PoS,9044930943.24243,50000000000,0.12945936345663045,1.0112099448103107,-0.634048300495472,Linda,0.0
XLC,CryptoNight,PoW,14161803.0,54000000,0.30287514006309096,-2.2859679123421186,0.40907717582173464,LeviarCoin,3.0
ONION,X13,PoW/PoS,21917018.0492836,18898187.6216583,-0.27814607662825674,1.8168010436794073,-0.6579310964606774,DeepOnion,0.0
BTX,Time Travel,PoW,17801865.1605478,21000000,-0.16819330872733687,-2.1151318490237654,0.3572558499021895,Bitcore,3.0
GCN,Scrypt,PoW,163055097500.0,200000000000,3.244128132575597,-1.175785529327822,-0.10827249661795472,gCn Coin,3.0
SMART,Keccak,PoW,2241009149.22257,5000000000,-0.1308853367637342,-1.2039977572947405,0.14891546425925958,SmartCash,3.0
SIGT,SkunkHash v2 Raptor,PoS,107972766.0,137500000,-0.31982749277540645,1.4439844602073395,-0.017280493333168712,Signatum,0.0
ONX,X11,PoW,122475638.389743,1100000000,-0.22413740319746947,-0.9311831201073357,0.06962048954629176,Onix,3.0
WINK,PoS,PoS,,80000000,,,,,
CRM,Skein,PoW/PoS,47331802.4774238,100000000,-0.42178202186674885,1.8895208744341168,-0.7407063548658017,Cream,0.0
BCH,SHA-256,PoW,17995589.6469082,21000000,-0.1469047458269006,-1.2894805736013397,0.1943408554263299,Bitcoin Cash,3.0
BMXT,Scrypt,PoW/PoS,,10000,,,,,
XMCC,X11,PoW/PoS,12569262.5359307,9507271,-0.40064042721236137,1.2254059648634805,-0.5215125928048489,Monoeci,0.0
CMPCO,Scrypt,PoW,0.0,1010000000,,,,,
DFT,Scrypt,PoS,18663297.3489799,17405891.19707116,-0.28588732895253416,0.8166914042168434,-0.2298883734316057,Draftcoin,0.0
VET,VeChainThor Authority,Proof of Authority,55454734800.0,86712634466,4.426146278116401,2.025306109716865,6.700391772131472,Vechain,1.0
SOJ,Scrypt,PoW,485214.0,10500000000,-0.09402506329698707,-1.126296713681294,-0.03614847997189051,Sojourn Coin,3.0
STCN,PoS,PoS,4000000.0,61599965,-0.3421866578034218,1.5775633731877836,0.08679619592917738,Stakecoin,0.0
NYC,Scrypt,PoW,143006669741.687,0,1.5795931919922523,-1.0735144191346075,-0.0833724947220352,NewYorkCoin,3.0
LBTC,Scrypt,PoW,0.0,1000000000,,,,,
FRAZ,Scrypt,PoW,9704042.0,20000000,-0.1682919926332241,-1.120588917134078,-0.03520073622042733,FrazCoin,3.0
KRONE,Scrypt,PoW,17453749.4042601,84000000,-0.16774303176218147,-1.1206212047697766,-0.03520915369692155,Kronecoin,3.0
ACC,Scrypt,PoW,32646731.063036,100000000,-0.1674437526555539,-1.1206249139688174,-0.03521572366736322,AdCoin,3.0
LINX,Scrypt,PoW,33716526.0,100000000,-0.16743067524118568,-1.1206245618745432,-0.03521608406553218,Linx,3.0
XCXT,Scrypt,PoW/PoS,19539588.0,48252000,-0.3353912061629457,1.0354305917123308,-0.6264756614693342,CoinonatX,0.0
BLAS,Blake2S,PoW/PoS,,2400000000,,,,,
ETHD,Scrypt,PoW/PoS,4200000.0,4200000,-0.33589137065961483,1.035449522697554,-0.6264664969539867,Ethereum Dark,0.0
SUMO,CryptoNight,PoW,8946653.0,88888888,0.30305900552739073,-2.2859886204497037,0.4090757672634034,Sumokoin,3.0
ODN,SHA-512,PoS,25000000.0,91388946,-0.36392972771419163,1.8053730527177112,-0.08250375047718352,Obsidian,0.0
ADA,Ouroboros,PoS,25927070538.0,45000000000,0.6805098073445973,1.4461213779311721,0.028688245267735463,Cardano,0.0
REC,X11,PoW/PoS,7262402.04264803,27000000,-0.4005811484615617,1.2253946961285365,-0.5215123921153539,Regalcoin,0.0
BTCZ,Equihash,PoW,5211553258.01514,21000000000,0.052855491893089204,-2.054439430081185,0.4221884429369943,BitcoinZ,3.0
NTM,Scrypt,PoW,,101318932073.89769,,,,,
TZC,NeoScrypt,PoW/PoS,182638400.0,400000000,-0.3393543848915918,0.5050843689779702,-0.33061895598739754,TrezarCoin,0.0
ELM,X11,PoW,2702855668.85288,1800000000,-0.1876261517161224,-0.9307149006081729,0.06868768655652793,Elements,3.0
TER,Scrypt,PoW/PoS,1140734.91680375,15733333,-0.33584691237087844,1.035442237680944,-0.6264665127508519,TerraNovaCoin,0.0
VIVO,NeoScrypt,PoW,4165967.57499639,27000000,-0.17676340395579157,-1.650802979438583,0.26074405950095525,VIVO Coin,3.0
RGC,NIST5,PoW/PoS,,300000000,,,,,
RUP,Lyra2REv2,PoS,24000000.0,24000000,-0.31423455777385023,0.7449643315508687,-0.02463547048130742,Rupee,0.0
BTG,Equihash,PoW,17202361.088994,21000000,-0.15953551720912892,-2.044729143744862,0.4258417660492863,Bitcoin Gold,3.0
WOMEN,Scrypt,PoW/PoS,48459472454.0,25000000000,0.4338392949669973,1.0377908716364506,-0.6450582317156819,WomenCoin,0.0
MAY,SHA-256,PoW/PoS,92050800.0,100000000,-0.31285875032373733,0.8665324468730384,-0.3969603088436921,Theresa May Coin,0.0
EDDIE,Scrypt,PoW/PoS,,1000000000,,,,,
NAMO,NIST5,PoW/PoS,560563220.0,1200000000,-0.34329555071220724,1.5510447815966806,-0.6257345076536501,NamoCoin,0.0
LUX,PHI1612,PoW/PoS,8305775.31777569,60000000,-0.38926903340574187,1.8103589421878576,-0.5359593291658162,LUXCoin,0.0
PIRL,Dagger,PoW,33986980.0,156306732.71,-0.14983568198202055,-2.2527509902173435,0.464789356885845,Pirl,3.0
XIOS,Scrypt,PoW/PoS,2149688.0,21000000,-0.3357971996263654,1.0354397028534308,-0.6264673304965096,Xios,0.0
BTDX,Quark,PoW/PoS,30711550.5294042,200000000,-0.3930401223915512,1.6931536425083853,-0.5023477296723466,Bitcloud 2.0,0.0
EBST,Scrypt,PoW,99990001.493466,100000000,-0.16662053334323526,-1.1206027497398714,-0.035238410624006046,eBoost,3.0
KEK,POS 2.0,PoS,12330806.30517,21000000,-0.317150515491355,1.386562416506265,-0.010255235241765885,KekCoin,0.0
BLHC,Scrypt,PoW/PoS,16362544.992,14788275.991,-0.3356675448803106,1.0354477619704214,-0.6264715550096942,BlackholeCoin,0.0
ALTCOM,SkunkHash,PoW/PoS,0.0,5000000,,,,,
PURE,X11,PoW/PoS,0.0,3686860,,,,,
RUPX,Quark,PoS,0.0,75000000,,,,,
XIN,SHA-256,PoS,8999999990.0,9000000000,-0.09106655847459756,0.6458638757577615,-0.0041845678378093255,Infinity Economics,0.0
HNCN,X13,PoW,,86400000,,,,,
MADC,Scrypt,PoW,,10000000,,,,,
PURA,X11,PoW,175215859.0,350000000,-0.22881566401462736,-0.9307575014108757,0.06967076957342551,Pura,3.0
INN,NeoScrypt,PoW,6375259.04,45000000,-0.17660864581930918,-1.650812050565689,0.260741682084828,Innova,3.0
BDL,Scrypt,PoW,0.0,300000000,,,,,
WSC,Scrypt,PoW,,22105263,,,,,
MSR,CryptoNight,PoW,,18500000,,,,,
ELLA,Ethash,PoW,12756367.0,280000000,-0.1592145834763697,-1.972525100168852,0.41645715221129903,Ellaism,3.0
SKR,Scrypt,PoW,0.0,105100000,,,,,
ISH,Scrypt,PoS,0.0,1970000000,,,,,
GBX,NeoScrypt,PoW,5832306.875,31800000,-0.17670896724609822,-1.6508050438760353,0.26074306263221075,GoByte,3.0
CSTL,Quark,DPoS,0.0,50000000 ,,,,,
ICC,SHA-256,PoW,0.0,300000000,,,,,
ALQO,Quark,PoW/PoS,65269530.104519,57879300,,,,,
KNGN,Scrypt,PoW/PoS,,420000,,,,,
MAG,X11,PoW/PoS,38198594.8342105,144000000,-0.3993725942813318,1.2253411892812016,-0.5215334294626536,Magnet,0.0
TAU,DPoS,DPoS,288090567.493887,500000000,3.7041183476040143,2.0746996970008276,-0.16820889686164398,Lamden Tau,0.0
ECA,NIST5,PoW/PoS,28399150208.0,30000000000,0.2014116252117132,1.544529895195934,-0.6377259392375413,Electra,0.0
BCD,X13,PoW/PoS,183534024.889807,210000000,-0.2748141285147722,1.8167502097718777,-0.658002881501498,Bitcoin Diamond,0.0
VOT,Equihash,PoW,,220000000,,,,,
XSH,Multiple,PoW,481730566.566176,660000000,-0.11321223159052247,-1.8108218504483764,0.34892585924772207,SHIELD,3.0
BCO*,Scrypt,PoW,0.0,27000000,,,,,
DSR,NeoScrypt,PoW,,22000000,,,,,
MUT,Scrypt,PoW/PoS,0.0,1000000000,,,,,
CNBC,Scrypt,PoW/PoS,110976977.29338,210000000,-0.33312548209199755,1.0353726387444862,-0.626521140761209,Cash & Back Coin,0.0
XUN,CryptoNight,PoW,19281821413.4924,85000000000,1.1412939368781772,-2.325866627358734,0.3948790420923731,UltraNote,3.0
MAN,Scrypt,PoW,,7500000000,,,,,
ACHN,DPoS,DPoS,,1000000000,,,,,
NRO,SHA-256,PoW/PoS,,20000000,,,,,
SEND,Quark,PoW/PoS,,150000000,,,,,
COAL,CryptoNight,PoW,4500000.0,12500000,0.30246249437936845,-2.2859485018414114,0.40908419603215573,BitCoal,3.0
DAXX,Ethash,PoW,520891780.0,10000000000,-0.08401734140186141,-1.9776489193165094,0.41540407416082153,DaxxCoin,3.0
BWK,NIST5,PoS,13247178.8807286,27716121,-0.30857259353704064,1.332747086995948,-0.22885956956233172,Bulwark,0.0
BOXY,Scrypt,PoW,5761512.8103491,100000000,,,,,
SBTC,SHA-256,PoW,,21210000,,,,,
KLKS,Quark,PoS,16955764.902064,20000000,-0.3447522757800618,1.4744914076295859,-0.10574257000345254,Kalkulus,0.0
AC3,X11,PoW,80316207.0,550000000,-0.22855628030246175,-0.9308976045945682,0.0696845938877823,AC3,3.0
CHIPS,SHA-256,PoW,0.0,21000000,,,,,
LTHN,CryptoNight-V7,PoW,441250233.377,999481516,-0.13117853947615854,-2.2736232154241467,0.42265852510949503,Lethean,3.0
GER,Scrypt,PoW/PoS,4911500269.41,50000000000,0.07893137550653007,1.0098495371081155,-0.6326558085377273,GermanCoin,0.0
LTCU,Scrypt,PoW/PoS,8419402.321,150000000,-0.3348050065305734,1.0353715455264236,-0.6264811468291561,LiteCoin Ultra,0.0
STAK,Lyra2REv2,PoW,,150000000,,,,,
POP,Scrypt,PoW,3964201248.87125,4999999999,-0.08460681250099807,-1.121998251420151,-0.03698478306993337,PopularCoin,3.0
PNX,X11,PoW/PoS,45174214.1078625,50000000,-0.39995446820729796,1.2253946537894929,-0.5215272508347392,PhantomX,0.0
HBC,X11,PoW/PoS,0.0,28000000,,,,,
HTML,SHA-256,PoW/PoS,0.0,90000000000,,,,,
PHO,BLAKE256,PoW,30089671530.5228, 90000000000,1.0848031924202886,-1.2673122131489318,0.08837974513017453,Photon,3.0
SUCR,X11,PoW,4229040.50393462,19800000,-0.23324937130061987,-0.9306340335663414,0.069758331531694,Sucre,3.0
ACCO,Scrypt,PoW/PoS,5573908.0,50000000,,,,,
CPN,Scrypt,PoW,,35000000,,,,,
XFT,Scrypt,PoW/PoS,0.0,4600000,,,,,
OMGC,Scrypt,PoW/PoS,49933217.7511508,70000000,,,,,
ORE,Lyra2REv2,PoW/PoS,,26280000,,,,,
SPK,NeoScrypt,PoW,7847417.33355824,21000000,-0.17676098483765895,-1.6507985017029079,0.2607433636541654,SparksPay,3.0
GOA,NeoScrypt,PoW,3982139.24553469,32000000,,,,,
WAGE,Quark,PoS,27299680.0,120000000,-0.34391610021003294,1.4744403772955599,-0.10575512770703581,Digiwage,0.0
GUN,NeoScrypt,PoW,299797953.0,500000000,-0.1697925127350732,-1.6509631565052088,0.26060155018958486,GunCoin,3.0
POLIS,X11,PoW,,25000000,,,,,
IRL,Scrypt,PoW,45483049.3398182,64000000,-0.16754234112808972,-1.1206010927272567,-0.035216781757365735,IrishCoin,3.0
TROLL,Scrypt,PoW/PoS,591022748.0,900000000,-0.32236016279601704,1.0351550331025303,-0.626745464752719,Trollcoin,0.0
LCP,Scrypt,PoW/PoS,2504486.227718,4000000,-0.33591351646046236,1.0354490735342412,-0.6264659076143697,Litecoin Plus,0.0
TGCC,X13,PoW/PoS,,2400000000,,,,,
MONK,X11,PoS,4407252.0,21000000,-0.3509251211797828,1.0066413324259473,-0.1249266917141943,Monkey Project,0.0
KZC,X11,PoW,,18000000,,,,,
WCG,SHA-256,Proof of Stake,,900000000,,,,,
ECC,Scrypt,PoS,25000000000.0,25000000000,,,,,
STN,Scrypt,PoW,,20000000,,,,,
PCOIN,X11,PoW,8478104.33969947,23000000,-0.23317471845176865,-0.9306343770132779,0.06975660974891917,Pioneer Coin,3.0
UBTC,SHA-256,PoW,20166000.0,20166000,-0.14688413338338574,-1.2894794052831944,0.19434019991576945,UnitedBitcoin,3.0
ITZ,C11,PoW,11916588.09471,23000000,-0.20280168560588321,-1.220921844414823,0.09728319110704044,Interzone,3.0
XBP,X13,PoW/PoS,,50000000,,,,,
SGL,NeoScrypt,PoW,0.0,50000000,,,,,
OPC,Scrypt,PoW/PoS,0.0,2000000000,,,,,
SHA,SHA-256,PoS,,350000000,,,,,
BTW,DPoS,DPoS,,60000000,,,,,
CROAT,CryptoNight,PoW,,100467441,,,,,
VAL,Scrypt,PoW/PoS,0.0,92233720000000000,,,,,
TPAY,POS 3.0,PoS,20445861.5344251,25000000,-0.3362274801350063,1.514788185770364,0.021901769228427147,TokenPay,0.0
CVNG,SHA-256,PoS,,1000000000,,,,,
MCT,Ethash,PoS,1618033.0,1618033,-0.27901294427426443,-0.03510126895234845,0.22180130778925725,1717 Masonic Commemorative Token,0.0
CWIS,Scrypt,PoW,17630550.2128923,24000000,,,,,
MBC,Scrypt,PoW and PoS,9399342.52839847,30000000,-0.297282837659575,0.3445256259299191,-0.340905364684617,My Big Coin,0.0
WOBTC,Scrypt,PoW/PoS,,210000000,,,,,
TRTL,CryptoNight,PoW,53139835213.77,1000000000000,8.049204299549947,-2.8128011877981134,0.3004549094788578,TurtleCoin,3.0
NDLC,X11,PoS/PoW,,120000000,,,,,
MUN,SkunkHash,PoW,4818338.98949984,16600000,-0.15313874263539876,-2.2067651045684413,0.39943159974481784,MUNcoin,3.0
USX,Scrypt,PoW/PoS,234846265.782157,232000000,-0.331455135569194,1.035401431347962,-0.626564866559362,Unified Society USDEX,0.0
BCA,SHA-256,PoW/PoS,,21000000,,,,,
B2X,X11,PoW/PoS,,21000000,,,,,
NBR,CryptoNight,PoW,133932467.774108,336000000,0.30634068006081017,-2.286081999055891,0.40901124101343,Niobio Cash,3.0
SCOOBY,Scrypt,PoW/PoS,,21000000,,,,,
BUN,Scrypt,PoW,,100000000000,,,,,
BSR,X11,PoS,3680297312.25584,3980000000,,,,,
SKULL,X11,PoW/PoS,,240000000,,,,,
BTCP,Equihash,PoW,0.0,21000000,,,,,
SKC,Skein,PoW,0.0,17000000,,,,,
KRM,Groestl,PoS,,3000000000,,,,,
CDY,Equihash,PoW,,21000000000,,,,,
SSS,Scrypt,PoW,10000000000.0,10000000000,0.024662612549959977,-1.1227334681489634,-0.039471804375231186,ShareChain,3.0
CRDNC,SHA-256,PoW/PoS,3427006.0,25000000,,,,,
TRF,Dagger,PoW,107325266.027783,100000000,-0.14933880358363905,-2.2526962024575092,0.46476975900137807,Travelflex,3.0
KREDS,Lyra2REv2,PoW,643795911.540095,1100000000,-0.18133490134558874,-1.192693357798826,0.1697429583501591,KREDS,3.0
VULC,NIST5,PoS/PoW,,421126225,,,,,
TOKC,X13,PoS,230298925.0,800000000,-0.2203215484014393,1.5976887460311193,-0.2614879723902658,Tokyo Coin,0.0
BBP,Proof-of-BibleHash,POBh,1772091549.88818,5200000000,-0.16275503420487647,2.334239603693295,16.386061240010662,BiblePay,1.0
LCC,SHA-256 + Hive,PoW + Hive,638382332.208514,840000000,-0.4257011821030603,4.759005120845699,16.875727922944478,LitecoinCash,1.0
FLIP,Scrypt,PoW,12446100.00278,40000000,-0.16811652725411363,-1.1205989016105034,-0.03520347457757628,BitFlip,3.0
LOT,Scrypt,PoW,14491014421.0,18406979840,0.13922857733344424,-1.1258316903132226,-0.041747525544363326,LottoCoin,3.0
FUNK,Scrypt,PoW,,49275000000,,,,,
LEAF,Scrypt,PoW,0.0,21000000000,,,,,
BASHC,Skein,PoW/PoS,11661844.4720073,72000000,,,,,
DGM,X11,PoW/PoS,3521630.0,25000000,,,,,
CBS,NeoScrypt,PoW,0.0,31500000,,,,,
BTCH,Equihash,PoW,0.0,21000000,,,,,
LIZ,Skein,PoW/PoS,2985970.9999482,69000000,,,,,
CIF,X11,PoW,211297638.500483,500000000,-0.22730999838005417,-0.9308272781959753,0.06964500466672296,Crypto Improvement Fund,3.0
SPD,C11,PoW/PoS,11251342.1879021,19340594,-0.37025574775526815,0.9351115792738883,-0.493985301260685,Stipend,0.0
POA,Proof-of-Authority,PoA,204479039.0,252460800,-0.4020367172825996,2.8425261208900108,10.582849407037154,Poa Network,1.0
PUSHI,X11,PoW/PoS,2167827.1,25000000,-0.40065762027805135,1.2253941080811268,-0.5215104943682214,Pushi,0.0
POKER,Scrypt,PoS/PoW,0.0,466666667,,,,,
ELP,XEVAN,PoW/PoS,419275.38,60000000,-0.2642281252189343,1.1003293100108646,-0.6237935219667945,Ellerium,0.0
VLX,Scrypt,PoS,25570013.1348022,124000000,-0.28504637016436385,0.8166356531339408,-0.2299003714762164,Velox,0.0
ONT,VBFT,PoS,650848625.0,1000000000,-0.3216631252400145,1.4819637835560322,0.16242938580500496,Ontology,0.0
CLO,Ethash,PoW,247612453.0,6500000000,-0.1121984922106908,-1.9758336454117762,0.41581369262296636,Callisto Network,3.0
CRU,X11,PoW,0.0,22000000,,,,,
ELIC,YescryptR16,PoW,,10000000,,,,,
TUBE,CryptoNight,PoW,80049082.9057215,1000000000,0.31039459945037473,-2.2864611801040984,0.4089691488736227,BitTube,3.0
DIN,NeoScrypt,PoW,0.0,100000000,,,,,
PSD,Scrypt,PoW,4070212.1493016,21000000,-0.1683537645465892,-1.1205913157054344,-0.035198928995978256,Poseidon,3.0
LELE,Curve25519,PoS,,1000000000,,,,,
AKA,Ethash,PoW,,100000000,,,,,
MANNA,SHA-256,PoW,2360478328.70966,10044655075.56243680,,,,,
ADK,IMesh,PoW,25000000.0,25000000,-0.15536457386950664,-2.2806449798213664,0.4197461746321145,Aidos Kuneen,3.0
SERA,PHI1612,PoW/PoS,1360250.0,32000000,,,,,
AET,Ethash,PoW,,200000000,,,,,
CMOS,Quark,PoW,8928876.68577239,11892000,,,,,
REDN,X16S,PoW,0.0,14000000,,,,,
TLP,Scrypt,PoW/PoS,,5250000000,,,,,
BSX,NIST5,PoW/PoS,13787854.6277781,50000000,-0.3581413420265487,1.5514908248616948,-0.6254459676860145,Bitspace,0.0
FNO,PHI1612,PoW,,18400000,,,,,
XSG,Equihash,PoW,0.0,84096000,,,,,
CVTC,DPoS,DPoS,,21000000,,,,,
XTL,CryptoNight,PoW,,21000000000,,,,,
BRIA,Scrypt,PoW/PoS,845637.81347436,3000000,-0.3359408918894799,1.035449071916393,-0.6264652580428456,Briacoin,0.0
IC,Scrypt,PoW/PoS,1182153.5,5000000,-0.33592258366147915,1.035448093976376,-0.6264655528698442,Ignition,0.0
MNB,X11,PoS,,50000000,,,,,
BTL,Equihash,PoW,71355477.0,70000000,-0.1585257699994973,-2.0447379937314394,0.4258190768960607,Bitrolium,3.0
BCI,Equihash,PoW,0.0,22300000,,,,,
MEDIC,Scrypt,PoS,267297676.3125,500000000,-0.27942285486957935,0.8165105366204747,-0.23001592041368668,MedicCoin,0.0
FLM,PHI1612,PoW,0.0,23001916,,,,,
ALPS,Lyra2Z,PoW,27340501.6514783,300000000,-0.14842269503584218,-2.2085937329718983,0.4096471778136839,Alpenschillling,3.0
ZEL,Equihash,PoW/PoS,0.0,210000000,,,,,
BITG,Green Protocol,PoS,9803691.3618195,21000000,-0.3435697571896796,1.5458793842026093,0.045228530566739096,Bitcoin Green,0.0
DEV,PoS,PoS,21876586.8530324,88000000,-0.3417807616148031,1.5775548859916595,0.08678777829742161,Deviant Coin,0.0
ABJ,Scrypt,PoW/PoS,9880502.37178894,30000000,-0.33563882077959123,1.035437348115338,-0.6264707514632633,Abjcoin,0.0
